date,location,type,redd_count,salmon_count,depth_m,pot_depth_m,velocity,percent_fine_substrate,percent_small_substrate,percent_medium_substrate,percent_large_substrate,percent_boulder,redd_width_m,redd_length_m,latitude,longitude
2009-11-08,Lower Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,2,0,0.6,0.59,9.120735199999999,20,40,30,10,0,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,1,0,0.45,0.46,4.0682416,10,40,40,10,0,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,1,0,0.46,0.49,3.8713911999999997,20,50,30,0,0,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,1,1,0.2,0.22,4.7900263999999995,20,50,30,0,NA,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,1,0,0.3,0.46,2.8871392,20,30,40,10,0,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-08,Lower Auditorium,Area,1,0,0.3,0.45,10.1049872,20,50,30,0,0,NA,NA,NA,NA
2009-11-04,Table Mountain,Area,1,2,0.68,0.86,2.7887139999999997,33,34,33,NA,NA,NA,NA,NA,NA
2009-11-04,Upper Auditorium,Area,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Upper Auditorium,Area,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Upper Auditorium,Area,1,2,0.52,0.52,2.3293964,15,20,60,15,NA,NA,NA,NA,NA
2009-11-04,Upper Auditorium,Area,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Upper Auditorium,Area,1,7,0.54,0.62,2.6902888,20,80,20,10,NA,NA,NA,NA,NA
2009-11-04,Upper Auditorium,Area,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Upper Auditorium,Area,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Upper Auditorium,Area,1,1,0.5,0.64,2.1981628,10,20,50,30,NA,NA,NA,NA,NA
2009-11-04,Upper Auditorium,Area,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Hatchery Pipe,Area,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Hatchery Pipe,Area,1,1,0.18,0.32,1.7716536,30,60,10,NA,NA,NA,NA,NA,NA
2009-11-04,Hatchery Pipe,Area,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Hatchery Pipe,Area,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Hatchery Pipe,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Moes Ditch,Area,1,2,0.5,NA,2.0997376,10,30,50,10,NA,NA,NA,NA,NA
2009-11-04,Moes Ditch,Area,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Moes Ditch,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Moes Ditch,Area,2,5,0.52,0.56,1.7060368000000001,20,40,40,NA,NA,NA,NA,NA,NA
2009-11-04,Moes Ditch,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Moes Ditch,Area,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Moes Ditch,Area,1,3,0.22,0.52,3.2152232,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Upper Auditorium,Area,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Upper Auditorium,Area,1,0,0.58,0.62,1.9685039999999998,10,25,40,25,NA,NA,NA,NA,NA
2009-11-04,Upper Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-02,Upper Robinson,Area,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-02,Upper Robinson,Area,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-02,Upper Robinson,Area,1,0,0.36,0.38,1.8044620000000002,33,33,33,NA,NA,NA,NA,NA,NA
2009-11-02,Lower Robinson,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-02,Lower Robinson,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-02,Lower Robinson,Area,1,1,0.58,0.62,3.9698164,10,40,50,NA,NA,NA,NA,NA,NA
2009-11-02,Steep,Area,1,1,0.58,0.62,2.952756,30,30,40,NA,NA,NA,NA,NA,NA
2009-11-02,Steep,Area,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-02,Eye,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-27,Upper Robinson,Area,1,0,0.3,0.31,1.1811023999999999,10,20,30,40,NA,NA,NA,NA,NA
2009-10-27,Weir,Area,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-27,Lower Robinson,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-27,Lower Robinson,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-27,Lower Robinson,Area,2,0,0.42,0.45,2.9199476,10,40,40,10,NA,NA,NA,NA,NA
2009-10-27,Lower Robinson,Area,1,0,0.5,0.72,3.0511812000000003,10,50,35,5,NA,NA,NA,NA,NA
2009-11-02,Steep,Area,1,1,0.58,0.62,2.952756,30,30,40,NA,NA,NA,NA,NA,NA
2009-11-02,Steep,Area,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-02,Eye,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-27,Upper Robinson,Area,1,0,0.3,0.31,1.1811023999999999,10,20,30,40,NA,NA,NA,NA,NA
2009-10-27,Weir,Area,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-27,Lower Robinson,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-27,Lower Robinson,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-10-27,Lower Robinson,Area,2,0,0.42,0.45,2.9199476,10,40,40,10,NA,NA,NA,NA,NA
2009-10-27,Lower Robinson,Area,1,0,0.5,0.72,3.0511812000000003,10,50,35,5,NA,NA,NA,NA,NA
2009-10-21,Hatchery Riffle,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Table Mountain,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Table Mountain,Point,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Table Mountain,Point,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Hatchery Pipe,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Hatchery Pipe,Point,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Hatchery Pipe,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Hatchery Pipe,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-04,Hatchery Pipe,Point,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009-11-02,Lower Robinson,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-17,Table Mountain,Area,1,0,NA,0.9,1.2467192,10,60,30,0,0,NA,NA,NA,NA
2010-09-17,Table Mountain,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.61,NA,NA
2010-09-17,Table Mountain,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.22,0.91,NA,NA
2010-09-17,Cottonwood,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3.05,4.57,NA,NA
2010-09-17,Top Of Auditorium,Area,1,0,0.7,0.76,1.8044620000000002,20,70,10,0,0,NA,NA,NA,NA
2010-09-17,Top Of Auditorium,Area,1,0,0.66,0.7,2.6246720000000003,10,10,70,10,0,NA,NA,NA,NA
2010-09-17,Top Of Auditorium,Questionable Redds,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1.22,1.22,NA,NA
2010-09-17,Top Of Auditorium,Area,1,1,0.56,0.52,1.0826772,10,90,0,0,0,NA,NA,NA,NA
2010-09-18,Upper Auditorium,Area,1,0,0.64,0.66,1.148294,10,20,70,0,0,NA,NA,NA,NA
2010-09-18,Upper Auditorium,Area,1,0,0.66,0.66,1.7716536,10,20,50,20,0,NA,NA,NA,NA
2010-09-18,Upper Auditorium,Area,1,0,0.58,0.6,1.148294,30,40,30,0,0,NA,NA,NA,NA
2010-09-18,Upper Auditorium,Area,1,0,0.74,0.8,2.5262468,20,30,50,0,0,NA,NA,NA,NA
2010-09-18,Mid Auditorium,Area,1,0,0.46,0.42,3.0839895999999998,10,30,60,0,0,NA,NA,NA,NA
2010-09-18,Mid Auditorium,Area,1,0,0.7,0.72,1.6076116,10,30,60,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.64,0.62,2.2309712,10,20,70,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.44,0.46,2.4278216,20,70,10,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.4,0.46,1.5419947999999999,20,70,10,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.6,0.64,2.7230971999999998,10,30,60,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91,1.22,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.44,0.46,2.6246720000000003,10,30,60,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.56,0.52,1.64042,10,20,70,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.44,0.42,1.8044620000000002,20,70,10,0,0,1.22,1.22,NA,NA
2010-09-18,Lower Auditorium,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.4,0.44,2.0013123999999998,10,30,60,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,1,0.46,0.46,1.5091864000000002,10,70,20,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.48,0.5,1.2139108,10,70,20,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.32,0.42,2.2309712,20,70,10,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.52,0.58,1.8044620000000002,20,70,10,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.58,0.6,1.4107612,20,70,10,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.44,0.5,1.2139108,20,70,10,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.36,0.42,1.3451444,20,40,40,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.38,0.5,2.1981628,10,70,20,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,0,0.52,0.54,2.5590552,10,30,60,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,1,0.48,0.56,2.4934384,10,30,60,0,0,NA,NA,NA,NA
2010-09-18,Lower Auditorium,Area,1,2,0.26,0.32,1.476378,10,70,20,0,0,NA,NA,NA,NA
2010-09-18,Hatchery Ditch,Area,1,0,0.38,0.48,1.4435696,30,70,0,0,0,NA,NA,NA,NA
2010-09-18,Hatchery Ditch,Area,1,2,0.3,0.32,0.82021,20,80,0,0,0,NA,NA,NA,NA
2010-09-18,Hatchery Ditch,Questionable Redds,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2.13,2.44,NA,NA
2010-09-18,Hatchery Ditch,Area,1,1,0.34,0.36,2.5590552,20,80,0,0,0,NA,NA,NA,NA
2010-09-18,Moes Side Channel,Area,1,1,0.24,0.3,1.3779527999999999,30,60,10,0,0,NA,NA,NA,NA
2010-09-18,Moes Side Channel,Area,1,0,0.3,0.34,1.2467192,20,70,10,0,0,NA,NA,NA,NA
2010-09-18,Moes Side Channel,Area,1,0,0.34,0.36,1.2467192,30,30,40,0,0,NA,NA,NA,NA
2010-09-18,Moes Side Channel,Area,1,0,0.46,0.48,0.8858268,10,20,60,10,0,NA,NA,NA,NA
2010-09-18,Moes Side Channel,Area,1,5,0.36,0.36,0.7545932000000001,20,20,40,20,0,NA,NA,NA,NA
2010-09-18,Below Lower Auditorium,Questionable Redds,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-09-30,Eye Riffle,Area,1,0,0.5,0.58,2.2637796,0,10,60,30,0,NA,NA,NA,NA
2010-09-30,Weir Riffle,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-30,Weir Riffle,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-30,Steep Side Channel,Area,1,0,0.41,0.32,1.0170604,0,10,80,10,0,NA,NA,NA,NA
2010-09-30,Steep Riffle,Area,1,0,0.44,0.4,2.2309712,0,25,50,25,0,NA,NA,NA,NA
2010-09-30,Steep Riffle,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91,1.07,NA,NA
2010-09-30,Steep Riffle,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-30,Steep Riffle,Questionable Redds,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-30,Steep Side Channel,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-09-30,Steep Side Channel,Area,1,0,0.29,0.39,2.2309712,0,10,80,10,0,NA,NA,NA,NA
2010-09-30,Steep Side Channel,Area,1,0,0.3,0.36,1.8044620000000002,0,10,80,10,0,NA,NA,NA,NA
2010-09-30,Aleck,Area,1,3,0.61,0.62,1.9685039999999998,0,10,50,40,0,NA,NA,NA,NA
2010-09-30,Aleck,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.52,3.66,NA,NA
2010-09-30,Aleck,Area,1,0,0.3,0.5,2.7230971999999998,0,15,70,15,0,NA,NA,NA,NA
2010-09-30,Aleck,Questionable Redds,0,2,NA,NA,NA,NA,NA,NA,NA,NA,3.05,5.49,NA,NA
2010-09-30,Aleck,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.57,3.66,NA,NA
2010-09-30,Aleck,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.13,2.44,NA,NA
2010-09-30,Aleck,Area,1,2,0.44,0.54,3.1496063999999997,0,15,70,15,0,NA,NA,NA,NA
2010-09-30,Aleck,Area,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1.22,3.35,NA,NA
2010-09-30,Aleck,Area,1,1,0.72,0.78,2.3950131999999997,0,20,40,40,0,NA,NA,NA,NA
2010-09-30,Aleck,Area,1,2,0.67,0.55,1.6076116,0,10,50,40,0,NA,NA,NA,NA
2010-09-30,Aleck,Area,1,2,0.4,0.56,0.6889763999999999,0,20,70,10,0,NA,NA,NA,NA
2010-09-30,Aleck,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3.66,3.05,NA,NA
2010-09-30,Aleck,Area,1,0,0.53,0.56,1.7060368000000001,0,10,70,20,0,NA,NA,NA,NA
2010-09-30,Aleck,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.22,3.05,NA,NA
2010-10-02,Table Mountain,Area,1,3,0.36,0.68,1.3123360000000002,70,30,0,0,0,NA,NA,NA,NA
2010-10-02,Table Mountain,Area,1,0,0.46,0.55,1.5091864000000002,10,30,40,10,10,NA,NA,NA,NA
2010-10-02,Table Mountain,Area,1,2,0.52,0.6,1.148294,60,30,10,0,0,NA,NA,NA,NA
2010-10-02,Table Mountain,Area,1,0,0.3,0.54,1.7060368000000001,70,30,0,0,0,NA,NA,NA,NA
2010-10-02,Table Mountain,Area,2,0,0.64,0.75,1.476378,50,40,10,0,0,NA,NA,NA,NA
2010-10-02,Table Mountain,Area,4,1,0.8,0.75,1.8044620000000002,10,50,40,0,0,NA,NA,NA,NA
2010-10-02,Table Mountain,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3.05,1.52,NA,NA
2010-10-02,Table Mountain,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-02,Table Mountain,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.52,NA,NA
2010-10-02,Table Mountain,Questionable Redds,0,4,NA,NA,NA,NA,NA,NA,NA,NA,3.05,1.52,NA,NA
2010-10-02,Hatchery Pipe,Area,1,3,0.93,0.9,0.39370079999999996,30,30,30,10,0,NA,NA,NA,NA
2010-10-02,Hatchery Pipe,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.44,2.44,NA,NA
2010-10-02,Hatchery Pipe,Questionable Redds,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-02,Hatchery Pipe,Area,1,0,0.8,0.81,0.8530184000000001,30,30,30,10,0,NA,NA,NA,NA
2010-10-02,Hatchery Pipe,Area,1,0,0.7,0.76,0.9842519999999999,10,40,50,0,0,NA,NA,NA,NA
2010-10-02,Hatchery Pipe,Area,1,0,0.38,0.55,0.8858268,10,10,70,10,0,NA,NA,NA,NA
2010-10-02,Hatchery Pipe,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.57,4.57,NA,NA
2010-10-02,Hatchery Pipe,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.44,1.52,NA,NA
2010-10-02,Hatchery Pipe,Questionable Redds,0,3,NA,NA,NA,NA,NA,NA,NA,NA,4.57,1.52,NA,NA
2010-10-02,Top Of Auditorium,Area,2,1,0.41,0.66,0.49212599999999995,10,10,50,20,10,NA,NA,NA,NA
2010-10-02,Top Of Auditorium,Area,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4.57,4.57,NA,NA
2010-10-02,Top Of Auditorium,Area,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3.05,3.05,NA,NA
2010-10-02,Top Of Auditorium,Questionable Redds,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-02,Auditorium,Questionable Redds,0,1,NA,NA,NA,NA,NA,NA,NA,NA,4.57,6.1,NA,NA
2010-10-02,Auditorium,Area,1,0,0.58,0.75,2.296588,20,40,40,0,0,NA,NA,NA,NA
2010-10-02,Auditorium,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-02,Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-02,Auditorium,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.22,1.22,NA,NA
2010-10-02,Auditorium,Area,1,1,0.65,0.67,2.0669292,10,20,60,10,0,NA,NA,NA,NA
2010-10-02,Auditorium,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-02,Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-02,Auditorium,Area,4,4,0.28,0.67,2.296588,10,30,60,0,0,NA,NA,NA,NA
2010-10-02,Auditorium,Area,3,0,NA,NA,NA,NA,NA,NA,NA,NA,9.14,1.52,NA,NA
2010-10-02,Auditorium,Area,2,0,NA,NA,NA,NA,NA,NA,NA,NA,4.57,3.05,NA,NA
2010-10-02,Auditorium,Area,1,0,0.74,0.75,2.4278216,10,30,60,0,0,NA,NA,NA,NA
2010-10-02,Auditorium,Questionable Redds,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1.83,1.83,NA,NA
2010-10-02,Auditorium,Questionable Redds,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-02,Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.91,NA,NA
2010-10-02,Auditorium,Area,2,2,0.34,0.32,1.6076116,10,30,60,0,0,NA,NA,NA,NA
2010-10-02,Auditorium,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3.05,3.05,NA,NA
2010-10-02,Auditorium,Area,2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-10-02,Auditorium,Area,1,3,0.43,0.54,2.0997376,40,60,0,0,0,NA,NA,NA,NA
2010-10-02,Auditorium,Area,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-02,Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.91,NA,NA
2010-10-02,Auditorium,Area,2,1,0.64,0.6,0.7545932000000001,10,30,60,0,0,NA,NA,NA,NA
2010-10-02,Auditorium,Area,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1.52,3.05,NA,NA
2010-10-02,Auditorium,Questionable Redds,0,4,NA,NA,NA,NA,NA,NA,NA,NA,1.52,6.1,NA,NA
2010-10-02,Auditorium,Area,1,0,0.56,0.55,0.7874015999999999,30,60,10,0,0,NA,NA,NA,NA
2010-10-02,Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1.52,3.05,NA,NA
2010-10-02,Auditorium,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.91,NA,NA
2010-10-02,Auditorium,Point,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.91,NA,NA
2010-10-02,Auditorium,Area,1,4,0.61,0.62,0.9186352000000001,30,50,20,0,0,NA,NA,NA,NA
2010-10-02,Auditorium,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.52,2.44,NA,NA
2010-10-02,Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1.83,1.22,NA,NA
2010-10-02,Auditorium,Area,2,0,0.72,0.77,2.132546,10,40,50,0,0,NA,NA,NA,NA
2010-10-02,Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-02,Auditorium,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-02,Auditorium,Area,2,1,0.75,0.6,1.7388452,0,30,40,30,0,NA,NA,NA,NA
2010-10-02,Auditorium,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.91,NA,NA
2010-10-02,Auditorium,Area,1,6,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-02,Auditorium,Area,1,0,0.66,0.58,2.4934384,10,30,50,10,0,NA,NA,NA,NA
2010-10-02,Auditorium,Area,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1.52,3.05,NA,NA
2010-10-02,Auditorium,Area,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1.22,4.57,NA,NA
2010-10-02,Auditorium,Area,2,4,0.51,0.63,2.3622047999999998,10,60,30,0,0,NA,NA,NA,NA
2010-10-02,Auditorium,Area,3,0,NA,NA,NA,NA,NA,NA,NA,NA,3.05,6.1,NA,NA
2010-10-03,Auditorium,Area,1,0,0.64,0.62,2.132546,10,20,60,10,0,NA,NA,NA,NA
2010-10-03,Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-03,Auditorium,Questionable Redds,0,1,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-03,Auditorium,Area,1,0,0.58,0.48,1.3123360000000002,10,20,70,0,0,NA,NA,NA,NA
2010-10-03,Auditorium,Area,3,1,NA,NA,NA,NA,NA,NA,NA,NA,1.52,4.57,NA,NA
2010-10-03,Auditorium,Area,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-03,Auditorium,Area,1,0,0.62,0.52,0.9842519999999999,10,50,30,10,0,NA,NA,NA,NA
2010-10-03,Auditorium,Area,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1.52,3.05,NA,NA
2010-10-03,Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-03,Auditorium,Area,1,0,0.48,0.47,1.148294,10,30,50,10,0,NA,NA,NA,NA
2010-10-03,Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,1.52,1.52,NA,NA
2010-10-03,Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.91,NA,NA
2010-10-03,Auditorium,Area,1,0,0.57,0.43,1.148294,10,30,60,10,0,NA,NA,NA,NA
2010-10-03,Auditorium,Area,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.91,NA,NA
2010-10-03,Auditorium,Area,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1.52,3.05,NA,NA
2010-10-03,Auditorium,Questionable Redds,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0.91,0.91,NA,NA
2010-10-03,Auditorium,Questionable Redds,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0.91,3.05,NA,NA
2010-10-03,Auditorium,Area,1,2,0.32,0.32,2.296588,0,30,70,0,0,NA,NA,NA,NA
2010-10-03,Auditorium,Area,2,0,NA,NA,NA,NA,NA,NA,NA,NA,1.52,3.05,NA,NA
2010-10-03,Auditorium,Area,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1.52,3.05,NA,NA
2010-10-03,Auditorium,Area,1,0,0.61,0.63,0.82021,0,30,60,10,0,NA,NA,NA,NA
2010-10-03,Auditorium,Area,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
