SurveyID,Date,Location,Unit,Species,Number,MinFL,MaxFL,Depth,FishDepth,HUCsubstrate,HUCcover,HUCunit,Velocity,BankDistance,AvgFL,Ocov
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,90,90,0.37,0.31999999,1,a,G,2.01,1,90,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,60,60,0.37,0.31999999,1,a,G,2.01,1,60,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,65,65,0.56999999,0.50999999,1,a,P,0.31,0,65,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,1,70,70,0.56999999,0.50999999,1,a,P,0.31,0,70,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,12,60,75,0.46000001,0.40000001,1,a,G,1.11,1,68,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,5,60,60,0.46000001,0.40000001,1,a,G,1.11,1,60,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,3,80,85,0.46000001,0.40000001,1,a,G,1.11,1,82,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,4,110,120,0.46000001,0.40000001,1,a,G,1.11,1,115,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,2,175,175,0.46000001,0.40000001,1,a,G,1.11,1,175,1
109,1999-08-23,Hatchery Ditch (top),26,CHNF,3,120,130,0.46000001,0.40000001,1,a,G,1.11,1,125,1
109,1999-08-23,Hatchery Ditch (top),26,CHNF,25,70,85,0.46000001,0.40000001,1,a,G,1.11,1,78,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,30,65,75,0.38999999,0.34999999,1,a,G,2.79,NA,70,1
109,1999-08-23,Hatchery Ditch (top),26,RBTS,4,175,175,0.38999999,0.34999999,1,a,G,2.79,NA,175,1
109,1999-08-23,Hatchery Ditch (top),26,CHNF,15,65,75,0.38999999,0.34999999,1,a,G,2.79,NA,70,1
126,1999-09-28,Bedrock Park Riffle,51,RBTS,1,270,270,0.60000002,0.5,3,A,R,3.32,5,270,0
126,1999-09-28,Bedrock Park Riffle,51,RBTS,1,275,275,0.40000001,0.2,3,A,R,2.39,5,275,0
126,1999-09-28,Bedrock Park Riffle,56,RBTS,1,50,50,0.30000001,0.1,2,A,R,1.87,2,50,0
127,1999-09-28,Hatchery Riffle,25,RBT,1,400,400,0.5,0.40000001,2,a,R,3.65,3,400,1
127,1999-09-28,Hatchery Riffle,25,RBTS,2,120,150,0.5,0.40000001,2,a,R,2.93,3,135,1
127,1999-09-28,Hatchery Riffle,25,RBT,1,400,400,0.5,0.5,3,A,R,2.7,3,400,0
127,1999-09-28,Hatchery Riffle,30,RBT,1,500,550,1,0.80000001,3,A,R,1.57,NA,525,0
127,1999-09-28,Hatchery Riffle,30,RBTC,1,300,300,0.89999998,0.89999998,3,A,R,2.04,15,300,0
127,1999-09-28,Hatchery Riffle,30,RBTC,1,360,360,0.89999998,0.5,3,A,R,2.87,15,360,0
127,1999-09-28,Hatchery Riffle,30,RBTS,1,270,270,0.80000001,0.69999999,2,A,R,1.37,12,270,0
127,1999-09-28,Hatchery Riffle,31,RBT,1,300,300,0.80000001,0.30000001,3,A,R,2.75,10,300,0
127,1999-09-28,Hatchery Riffle,31,RBTC,1,260,270,0.89999998,0.60000002,3,A,R,2.21,10,265,0
127,1999-09-28,Hatchery Riffle,29,RBTS,1,275,300,0.80000001,0.60000002,3,A,R,3.29,8,288,0
127,1999-09-28,Hatchery Riffle,31,RBTC,1,220,220,0.80000001,0.30000001,3,A,R,2.75,10,220,0
81,1999-07-22,HATCHERY DITCH,26,RBTS,6,90,100,0.40000001,0.40000001,2,b,G,2.05,NA,95,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,40,65,100,0.5,0.5,2,a,P,0.97,NA,82,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,1,0,0,0.40000001,0.40000001,2,b,G,3.07,NA,0,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,4,80,80,0.40000001,0.30000001,1,a,R,2.8,NA,80,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,2,85,95,0.30000001,0.30000001,1,a,R,2.67,NA,90,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,1,85,85,0.2,0.2,1,b,R,1.81,NA,85,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,1,90,90,0.2,0.1,1,a,R,1.52,NA,90,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,1,50,50,0.2,0.1,1,a,R,1.52,NA,50,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,1,50,50,0.2,0.1,1,a,R,1.52,NA,50,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,10,70,95,0.2,0.1,1,a,R,1.3,NA,82,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,10,70,80,0.30000001,0.2,1,f,R,3.03,NA,75,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,4,70,85,0.2,0.1,2,a,R,3.43,NA,78,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,13,60,80,0.30000001,0.2,1,a,RM,0.84,NA,70,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,1,115,115,0.30000001,0.30000001,1,a,RM,0.5,NA,115,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,5,80,80,0.2,0.2,2,a,R,1.91,NA,80,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,3,105,105,0.30000001,0.30000001,2,a,R,0.5,NA,105,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,2,50,55,0.2,0.1,2,a,GM,2.27,NA,52,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,1,55,55,0.2,0.1,2,a,G,2.67,NA,55,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,12,75,80,0.30000001,0.30000001,1,a,G,0.6,NA,78,1
81,1999-07-22,HATCHERY DITCH,26,RBTS,1,75,75,0.2,0.2,1,c,P,0.5,NA,75,1
126,1999-09-28,Bedrock Park Riffle,56,RBTS,1,80,80,0.30000001,0.1,2,A,R,1.87,2,80,0
268,2000-02-29,Hatchery Ditch,33,RBTS,2,20,25,0.050000001,0.029999999,1,E,P,0,0.30000001,22,0
268,2000-02-29,Hatchery Ditch,33,RBTS,1,20,25,0.079999998,0.029999999,2,e,P,0,0.30000001,22,0
268,2000-02-29,Hatchery Ditch,33,RBTS,4,20,25,0.1,0.050000001,2,A,P,0,0.30000001,22,0
268,2000-02-29,Hatchery Ditch,33,RBTS,2,20,25,0.07,0.039999999,2,E,P,0,0.30000001,22,0
268,2000-02-29,Hatchery Ditch,33,RBTS,7,20,25,0.050000001,0.029999999,2,E,P,0,0.30000001,22,0
268,2000-02-29,Hatchery Ditch,33,RBTS,10,20,25,0.039999999,0.02,1,E,P,0,0.30000001,22,0
268,2000-02-29,Hatchery Ditch,33,RBTS,6,20,25,0.2,0.2,2,B,GM,0.5,0.30000001,22,0
268,2000-02-29,Hatchery Ditch,33,RBTS,1,25,25,0.15000001,0.07,1,b,GM,0,0.30000001,25,1
268,2000-02-29,Hatchery Ditch,33,RBTS,1,35,35,0.14,0.1,1,C,GM,0,0.30000001,35,0
271,2000-03-21,Hatchery Ditch,33,RBTS,8,20,25,0.079999998,0.050000001,2,A,GM,0,0.1,22,0
271,2000-03-21,Hatchery Ditch,33,RBTS,5,20,25,0.30000001,0.27000001,1,C,P,0,0.1,22,0
271,2000-03-21,Hatchery Ditch,33,CHNF,50,30,45,0.30000001,0.27000001,1,C,P,0,0.1,38,0
271,2000-03-21,Hatchery Ditch,33,CHNF,400,35,55,0.5,0.40000001,1,C,P,0,0.2,45,0
271,2000-03-21,Hatchery Ditch,33,RBTS,10,20,25,0.5,0.40000001,1,C,P,0,0.2,22,0
271,2000-03-21,Hatchery Ditch,33,CHNF,300,35,55,0.30000001,0.2,2,c,P,0,0.2,45,1
271,2000-03-21,Hatchery Ditch,33,RBTS,5,20,25,0.2,0.17,1,E,P,0,0.2,22,0
271,2000-03-21,Hatchery Ditch,33,CHNF,100,35,50,0.2,0.15000001,1,E,P,0,0.40000001,42,0
271,2000-03-21,Hatchery Ditch,33,CHNF,200,35,45,0.30000001,0.25,1,a,P,0,0.30000001,40,1
271,2000-03-21,Hatchery Ditch,33,CHNF,100,35,45,0.2,0.1,1,E,P,0,0.30000001,40,0
271,2000-03-21,Hatchery Ditch,33,RBTS,15,20,25,0.2,0.1,1,A,P,0,0.5,22,0
271,2000-03-21,Hatchery Ditch,33,CHNF,100,35,45,0.2,0.1,1,A,P,0,1,40,0
271,2000-03-21,Hatchery Ditch,33,RBTS,6,20,25,0.15000001,0.1,2,A,P,0,0.40000001,22,0
271,2000-03-21,Hatchery Ditch,33,CHNF,300,35,55,0.30000001,0.25,1,A,P,0,0.40000001,45,0
271,2000-03-21,Hatchery Ditch,33,RBTS,7,20,25,0.15000001,0.12,1,E,P,0,0.30000001,22,0
271,2000-03-21,Hatchery Ditch,33,RBTS,30,20,25,1,0.80000001,1,A,P,0,0.2,22,0
271,2000-03-21,Hatchery Ditch,33,CHNF,200,35,50,1,0.80000001,1,A,P,0,0.2,42,0
271,2000-03-21,Hatchery Ditch,33,CHNF,200,35,45,0.2,0.18000001,1,A,P,0,0.1,40,0
271,2000-03-21,Hatchery Ditch,33,RBTS,10,20,25,0.2,0.15000001,1,A,P,0,0.1,22,0
271,2000-03-21,Hatchery Ditch,33,RBTS,3,20,25,0.1,0.1,1,A,P,0,0.1,22,0
271,2000-03-21,Hatchery Ditch,33,CHNF,20,30,40,0.1,0.090000004,1,A,P,0,0.1,35,0
271,2000-03-21,Hatchery Ditch,33,RBTS,2,20,25,0.2,0.15000001,1,A,G,0.5,0.2,22,0
271,2000-03-21,Hatchery Ditch,33,CHNF,20,35,45,0.2,0.15000001,1,A,G,0.5,0.2,40,0
271,2000-03-21,Hatchery Ditch,33,CHNF,30,35,45,0.5,0.47999999,1,A,G,0.5,0.40000001,40,0
271,2000-03-21,Hatchery Ditch,33,CHNF,100,35,45,0.30000001,0.15000001,1,A,G,0.5,0.40000001,40,0
271,2000-03-21,Hatchery Ditch,33,CHNF,20,35,45,0.40000001,0.37,1,A,G,0.5,2,40,0
271,2000-03-21,Hatchery Ditch,33,RBTS,5,20,25,0.15000001,0.1,1,a,G,0.5,0.1,22,1
271,2000-03-21,Hatchery Ditch,33,RBTS,1,20,25,0.30000001,0.15000001,1,a,G,0.5,0.2,22,1
271,2000-03-21,Hatchery Ditch,33,CHNF,500,35,45,0.5,0.25,1,a,G,0.5,1,40,1
271,2000-03-21,Hatchery Ditch,33,RBTS,35,20,30,0.1,0.07,2,E,GM,0.5,2,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,4,20,30,0.15000001,0.050000001,2,A,P,0.5,NA,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,4,20,30,0.15000001,0.12,2,B,P,0.5,3,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,1,20,30,0.15000001,0.07,1,b,P,0.5,3,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,20,20,30,0.1,0.050000001,2,b,GM,0.5,0.5,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,5,20,30,0.25,0.23,1,A,GM,0.5,1,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,11,20,30,0.2,0.18000001,3,e,GM,0.5,0.5,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,5,20,30,0.15000001,0.1,1,E,GM,0.5,0.5,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,98,20,30,0.1,0.050000001,1,E,GM,0,0.30000001,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,38,20,30,0.1,0.050000001,1,E,GM,0,0.5,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,1,25,25,0.050000001,0.029999999,1,A,P,0,1,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,21,20,30,0.050000001,0.029999999,1,A,P,0,0.40000001,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,8,20,30,0.2,0.18000001,2,b,P,0.5,2,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,5,20,30,0.050000001,0.02,2,e,P,0,0,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,4,20,30,0.15000001,0.1,1,E,P,0,1,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,4,20,30,0.050000001,0.050000001,2,A,GM,0,0.15000001,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,6,20,30,0.1,0.090000004,1,B,GM,0,0.15000001,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,2,25,30,0.1,0.050000001,2,b,GM,0,0.15000001,28,1
271,2000-03-21,Hatchery Ditch,33,RBTS,3,20,25,0.1,0.050000001,2,E,P,0,0.15000001,22,0
271,2000-03-21,Hatchery Ditch,33,RBTS,7,20,30,0.2,0.1,2,A,P,0,0.15000001,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,5,20,30,0.2,0.15000001,2,b,P,0,0.15000001,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,7,20,30,0.25,0.1,2,A,P,0,0.15000001,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,6,20,30,0.40000001,0.30000001,2,b,GM,0.5,0.15000001,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,14,20,30,0.30000001,0.2,1,b,P,0,0.15000001,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,5,20,30,0.40000001,0.30000001,1,c,P,0,NA,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,5,20,30,0.1,0.050000001,1,b,GM,0,0.15000001,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,20,20,30,0.1,0.050000001,1,E,P,0,1,25,0
271,2000-03-21,Hatchery Ditch,33,RBTS,3,20,30,0.40000001,0.30000001,1,c,GM,0,0.15000001,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,5,20,30,0.15000001,0.1,1,b,GM,0,0.15000001,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,7,20,30,0.40000001,0.30000001,1,c,GM,0,0.15000001,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,6,20,30,0.40000001,0.30000001,2,c,GM,0,0.15000001,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,2,20,30,0.40000001,0.30000001,1,b,GM,0.5,0.15000001,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,4,20,30,0.2,0.15000001,1,a,GM,0.5,0.15000001,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,3,20,30,0.2,0.1,1,a,GM,0,0.15000001,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,4,20,30,0.1,0.050000001,1,a,GM,0,0.15000001,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,8,20,30,0.1,0.050000001,1,b,GM,0,0.30000001,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,2,20,25,0.15000001,0.1,1,f,GM,0,NA,22,1
271,2000-03-21,Hatchery Ditch,33,RBTS,3,20,30,0.2,0.1,2,a,GM,0,NA,25,1
271,2000-03-21,Hatchery Ditch,33,RBTS,3,20,25,0.1,0.050000001,1,a,GM,0,NA,22,1
271,2000-03-21,Hatchery Ditch,33,RBTS,3,20,30,0.050000001,0.050000001,1,b,GM,0,0.15000001,25,1
271,2000-03-21,Hatchery Ditch,33,CHNF,25,35,45,0.2,0.1,2,b,P,0,0.15000001,40,1
271,2000-03-21,Hatchery Ditch,33,CHNF,10,30,45,0.2,0.1,2,A,P,0,0.15000001,38,0
271,2000-03-21,Hatchery Ditch,33,CHNF,8,35,45,0.25,0.2,2,A,P,0,0.15000001,40,0
271,2000-03-21,Hatchery Ditch,33,CHNF,50,35,45,0.40000001,0.30000001,2,b,GM,0.5,0.15000001,40,1
271,2000-03-21,Hatchery Ditch,33,CHNF,25,30,45,0.30000001,0.2,1,b,P,0,0.15000001,38,1
271,2000-03-21,Hatchery Ditch,33,CHNF,30,30,50,0.40000001,0.30000001,1,c,P,0,NA,40,1
271,2000-03-21,Hatchery Ditch,33,CHNF,5,40,50,0.40000001,0.30000001,1,c,GM,0,0.15000001,45,1
271,2000-03-21,Hatchery Ditch,33,CHNF,50,30,50,0.60000002,0.5,1,b,GM,0.5,0.15000001,40,1
271,2000-03-21,Hatchery Ditch,33,CHNF,100,30,50,0.40000001,0.30000001,1,b,GM,0.5,0.15000001,40,1
271,2000-03-21,Hatchery Ditch,33,CHNF,10,30,40,0.15000001,0.1,1,f,GM,0,NA,35,1
271,2000-03-21,Hatchery Ditch,33,CHNF,50,30,40,0.2,0.1,2,a,GM,0,NA,35,1
271,2000-03-21,Hatchery Ditch,33,CHNF,50,30,45,0.2,0.1,1,b,G,0.5,NA,38,1
272,2000-03-21,Moes Ditch,28,RBTS,1,25,30,0.050000001,0.0099999998,3,E,P,0,0.30000001,28,0
272,2000-03-21,Moes Ditch,28,RBTS,1,25,30,0.029999999,0.02,2,A,P,0,0.2,28,0
272,2000-03-21,Moes Ditch,28,RBTS,2,25,30,0.050000001,0.02,2,A,P,0,0.5,28,0
272,2000-03-21,Moes Ditch,28,RBTS,1,25,30,0.02,0.0099999998,2,A,P,0,0.5,28,0
272,2000-03-21,Moes Ditch,28,RBTS,2,25,30,0.029999999,0.02,3,e,P,0,0.1,28,1
272,2000-03-21,Moes Ditch,28,RBTS,1,20,30,0.050000001,0.029999999,3,E,P,0,0.5,25,0
272,2000-03-21,Moes Ditch,28,RBTS,1,20,30,0.15000001,0.1,2,e,GM,0,0.050000001,25,1
272,2000-03-21,Moes Ditch,28,RBTS,1,20,30,0.1,0.050000001,3,e,P,0,1,25,1
272,2000-03-21,Moes Ditch,28,CHNF,50,35,45,0.30000001,0.15000001,2,A,G,0,NA,40,0
272,2000-03-21,Moes Ditch,27,CHNF,300,35,50,0.5,0.44999999,2,A,P,0,1.5,42,0
272,2000-03-21,Moes Ditch,27,CHNF,20,35,55,0.30000001,0.15000001,2,A,P,0,0.75,45,0
272,2000-03-21,Moes Ditch,27,CHNF,1,35,35,0.2,0.050000001,2,A,P,0,0.5,35,0
272,2000-03-21,Moes Ditch,27,RBTS,1,25,25,0.30000001,0.050000001,2,E,P,0,0.2,25,0
272,2000-03-21,Moes Ditch,27,RBTS,1,22,22,0.15000001,0.1,2,A,P,0,0.30000001,22,0
272,2000-03-21,Moes Ditch,27,RBTS,1,25,25,0.2,0.1,2,A,P,0,0.40000001,25,0
272,2000-03-21,Moes Ditch,27,RBTS,3,20,25,0.2,0.1,2,A,P,0,0.30000001,22,0
272,2000-03-21,Moes Ditch,27,RBTS,1,22,22,0.1,0.02,2,E,P,0,0.1,22,0
272,2000-03-21,Moes Ditch,27,RBTS,1,22,22,0.1,0.02,2,E,P,0,0.2,22,0
272,2000-03-21,Moes Ditch,27,RBTS,1,25,25,0.050000001,0.02,2,A,P,0,0.050000001,25,0
272,2000-03-21,Moes Ditch,27,RBTS,2,23,23,0.1,0.050000001,2,A,P,0,0.039999999,23,0
272,2000-03-21,Moes Ditch,27,RBTS,1,20,20,0.050000001,0.02,2,A,P,0,0.60000002,20,0
272,2000-03-21,Moes Ditch,27,RBTS,2,23,23,0.1,0.050000001,2,A,P,0,0.80000001,23,0
272,2000-03-21,Moes Ditch,27,RBTS,2,20,23,0.050000001,0.029999999,2,A,P,0,0.2,22,0
272,2000-03-21,Moes Ditch,27,RBTS,1,22,22,0.050000001,0.029999999,2,E,P,0,0.1,22,0
274,2000-03-22,"river mile 66.9; units 5,6,7,8",6,RBTS,1,25,25,0.25,0.2,3,E,P,0,0.69999999,25,0
274,2000-03-22,"river mile 66.9; units 5,6,7,8",7,RBTS,1,25,30,0.2,0.1,3,a,GM,0,0.1,28,1
274,2000-03-22,"river mile 66.9; units 5,6,7,8",7,RBTS,2,25,30,0.25,0.15000001,3,b,GM,0,0.1,28,1
274,2000-03-22,"river mile 66.9; units 5,6,7,8",7,CHNF,8,30,40,0.60000002,0.5,3,f,GM,0,0.02,35,0
274,2000-03-22,"river mile 66.9; units 5,6,7,8",7,CHNF,3,30,40,0.5,0.40000001,3,B,GM,0,0.02,35,0
274,2000-03-22,"river mile 66.9; units 5,6,7,8",8,CHN,50,40,70,0.80000001,0.60000002,3,c,P,0,NA,55,1
275,2000-03-22,Hatchery Riffle,23,RBTS,1,35,35,0.30000001,0.15000001,3,b,P,0,1,35,0
275,2000-03-22,Hatchery Riffle,23,RBTS,1,25,25,0.30000001,0.15000001,3,e,P,0,1,25,0
275,2000-03-22,Hatchery Riffle,23,CHNF,40,35,40,0.40000001,0.2,3,E,P,0,2,38,0
275,2000-03-22,Hatchery Riffle,23,RBTS,1,25,25,0.30000001,0.2,3,e,P,0,2,25,1
275,2000-03-22,Hatchery Riffle,23,CHNF,1000,35,55,0.5,0.2,3,f,P,0,0,45,0
275,2000-03-22,Hatchery Riffle,23,CHNF,500,40,60,0.5,0.2,3,b,P,0,NA,50,0
275,2000-03-22,Hatchery Riffle,25,RBTS,1,20,30,0.2,0.1,3,b,RM,0,NA,25,1
275,2000-03-22,Hatchery Riffle,25,CHN,100,40,80,0.2,0.1,3,b,RM,0,NA,60,1
275,2000-03-22,Hatchery Riffle,25,CHNF,175,40,60,0.5,0.34999999,3,b,RM,0.5,1,50,1
275,2000-03-22,Hatchery Riffle,25,CHN,500,40,85,0.40000001,0.30000001,2,a,RM,0.5,0.5,62,1
275,2000-03-22,Hatchery Riffle,25,RBTS,1,25,30,0.1,0.050000001,4,C,GM,0,NA,28,0
275,2000-03-22,Hatchery Riffle,25,RBTS,1,20,30,0.30000001,0.1,4,A,GM,0,0.1,25,0
275,2000-03-22,Hatchery Riffle,25,CHNF,50,40,60,0.69999999,0.5,4,A,GM,0,0.15000001,50,0
275,2000-03-22,Hatchery Riffle,25,RBTS,1,25,30,0.050000001,0.050000001,3,A,GM,0,0.15000001,28,0
275,2000-03-22,Hatchery Riffle,25,RBTS,1,25,30,0.15000001,0.1,3,A,GM,0,0.60000002,28,0
275,2000-03-22,Hatchery Riffle,25,RBTS,2,25,30,0.1,0.050000001,3,B,GM,0,0.15000001,28,0
275,2000-03-22,Hatchery Riffle,25,RBTS,2,25,30,0.050000001,0.050000001,3,b,GM,0,NA,28,0
275,2000-03-22,Hatchery Riffle,25,RBTS,1,28,30,0.1,0.079999998,3,A,GM,0,0.18000001,29,0
276,2000-03-22,Upper Auditorium,32,RBTS,5,25,30,0.1,0.050000001,2,b,GM,0,0.5,28,1
276,2000-03-22,Upper Auditorium,32,RBTS,1,30,30,0.1,0.050000001,2,a,GM,0,0.30000001,30,1
276,2000-03-22,Upper Auditorium,32,RBTS,1,30,30,0.1,0.050000001,2,e,GM,0,0.02,30,1
276,2000-03-22,Upper Auditorium,32,RBTS,1,30,30,0.25,0.15000001,3,b,GM,0,0.1,30,1
276,2000-03-22,Upper Auditorium,32,RBTS,1,35,35,0.1,0.050000001,3,a,GM,0,0.30000001,35,1
276,2000-03-22,Upper Auditorium,32,CHNF,2000,35,60,0.60000002,0.30000001,3,b,P,0,1.5,48,1
276,2000-03-22,Upper Auditorium,32,CHNF,500,35,40,0.40000001,0.2,3,b,P,0,NA,38,1
276,2000-03-22,Upper Auditorium,32,CHNF,2000,35,40,0.69999999,0.5,3,c,GM,0,3,38,1
276,2000-03-22,Upper Auditorium,32,RBTS,1,27,27,0.2,0.15000001,3,b,P,0,0.2,27,1
276,2000-03-22,Upper Auditorium,32A,CHNF,2000,35,55,0.60000002,0.40000001,3,c,P,0,4,45,1
276,2000-03-22,Upper Auditorium,32A,RBTS,1,30,30,0.1,0.050000001,3,b,P,0,0.02,30,1
276,2000-03-22,Upper Auditorium,29,CHNF,100,40,50,0.2,0.1,2,b,RM,0,0.2,45,1
276,2000-03-22,Upper Auditorium,29,RBTS,30,20,25,0.2,0.15000001,1,b,GM,0,0.30000001,22,1
276,2000-03-22,Upper Auditorium,29,RBTS,35,20,25,0.2,0.1,1,b,GM,0,0.1,22,1
276,2000-03-22,Upper Auditorium,29,CHNF,20,35,40,0.25,0.15000001,3,B,GM,0,0.5,38,0
276,2000-03-22,Upper Auditorium,29,RBTS,2,20,25,0.15000001,0.1,3,a,GM,0,0.15000001,22,1
276,2000-03-22,Upper Auditorium,29A,CHNF,400,35,45,0.25,0.1,3,C,GM,0,0.30000001,40,0
276,2000-03-22,Upper Auditorium,29A,RBTS,12,20,25,0.2,0.1,3,b,GM,0,0.2,22,1
276,2000-03-22,Upper Auditorium,29A,RBTS,5,20,25,0.2,0.050000001,2,b,GM,0,0.15000001,22,1
276,2000-03-22,Upper Auditorium,29A,CHNF,200,35,45,0.25,0.1,2,B,W,0,0.25,40,0
276,2000-03-22,Upper Auditorium,29A,RBTS,5,20,25,0.2,0.050000001,2,b,GM,0,0.2,22,1
276,2000-03-22,Upper Auditorium,29A,RBTS,6,20,25,0.15000001,0.1,3,B,GM,0,0.1,22,0
276,2000-03-22,Upper Auditorium,29A,RBTS,1,25,25,0.2,0.1,2,A,GM,0.4,0.15000001,25,0
276,2000-03-22,Upper Auditorium,32A,RBTS,1,20,30,0.2,0.1,1,a,GM,0,0.15000001,25,1
276,2000-03-22,Upper Auditorium,32A,RBTS,2,20,30,0.30000001,0.15000001,2,a,GM,0,0.2,25,1
276,2000-03-22,Upper Auditorium,32A,RBTS,1,20,30,0.2,0.15000001,1,a,GM,0,0.050000001,25,1
276,2000-03-22,Upper Auditorium,32A,RBTS,4,20,30,0.1,0.050000001,3,A,P,0,0.15000001,25,0
276,2000-03-22,Upper Auditorium,32A,RBTS,1,20,30,0.25,0.15000001,3,A,GM,0,0.1,25,0
276,2000-03-22,Upper Auditorium,32A,RBTS,3,20,30,0.1,0.050000001,3,A,GM,0,0.15000001,25,0
276,2000-03-22,Upper Auditorium,32A,RBTS,9,20,30,0.30000001,0.15000001,2,a,P,0,0.15000001,25,1
276,2000-03-22,Upper Auditorium,32A,RBTS,2,20,30,0.15000001,0.1,3,a,P,0,0.050000001,25,1
276,2000-03-22,Upper Auditorium,32A,RBTS,1,20,30,0.40000001,0.2,1,a,P,0,0.15000001,25,1
276,2000-03-22,Upper Auditorium,32A,RBTS,3,20,30,0.60000002,0.5,3,A,P,0,0.30000001,25,0
276,2000-03-22,Upper Auditorium,32A,RBTS,4,20,30,0.40000001,0.25,1,c,P,0,0.5,25,1
276,2000-03-22,Upper Auditorium,32A,CHNF,9,35,45,0.60000002,0.5,3,A,P,0,0.30000001,40,0
277,2000-03-22,Bedrock Riffle,50,RBTS,16,25,30,0.1,0.050000001,2,b,P,0,NA,28,1
277,2000-03-22,Bedrock Riffle,50,RBTS,18,25,30,0.1,0.050000001,2,E,P,0,NA,28,0
277,2000-03-22,Bedrock Riffle,56,RBTS,3,20,30,0.1,0.050000001,3,A,RM,0,0.15000001,25,0
277,2000-03-22,Bedrock Riffle,56,RBTS,1,20,30,0.2,0.1,3,f,RM,0,0.1,25,1
277,2000-03-22,Bedrock Riffle,52,RBTS,2,20,25,0.30000001,0.25,3,A,GM,0,0.25,22,0
277,2000-03-22,Bedrock Riffle,52,RBTS,2,20,25,0.25,0.2,3,B,GM,0,0.30000001,22,0
277,2000-03-22,Bedrock Riffle,52,RBTS,6,20,25,0.2,0.15000001,3,A,GM,0,0.25,22,0
277,2000-03-22,Bedrock Riffle,52,RBTS,3,20,30,0.25,0.2,3,A,GM,0,0.34999999,25,0
277,2000-03-22,Bedrock Riffle,52,RBTS,1,20,30,0.1,0.050000001,3,b,GM,0,0.1,25,1
277,2000-03-22,Bedrock Riffle,52,RBTS,1,20,30,0.15000001,0.1,3,A,GM,0,0.1,25,0
277,2000-03-22,Bedrock Riffle,52,RBTS,1,20,30,0.30000001,0.15000001,3,A,GM,0,0.15000001,25,0
277,2000-03-22,Bedrock Riffle,52,RBTS,1,20,25,0.5,0.40000001,3,b,GM,0,0.1,22,0
