location,date,longitude,latitude,channel_location
Trailer Park,2024-10-16T00:00:00Z,-121.57923816,39.49694667,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57919931,39.49692684,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57923086,39.49691586,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57942686,39.49692778,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57947072,39.49693507,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57946597,39.49687635,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.5795268,39.49686787,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57956931,39.49686348,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57931035,39.49684772,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57932942,39.4969266,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.5792793,39.49692048,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57941822,39.49683981,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57939326,39.49696886,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57964543,39.4969025,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57959924,39.49687367,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57951221,39.49682531,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.5794685,39.49675228,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57938731,39.49670025,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57936841,39.49669412,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57950148,39.49670086,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57952312,39.49672236,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57935199,39.49672774,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57943558,39.49659707,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57940682,39.49658812,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57961255,39.49651743,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57957483,39.49648807,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57969207,39.4965127,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.5797464,39.49647365,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57972279,39.49652389,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57971993,39.49655236,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57973525,39.49554808,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57955426,39.49561651,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57959173,39.4954898,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.5795303,39.49544943,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57862793,39.4950656,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57855799,39.49492438,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57854084,39.49491945,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57859637,39.49487118,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57852011,39.4949654,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57852087,39.49494044,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.578518,39.49490718,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57854693,39.495019,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57888112,39.49485579,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57887812,39.49484121,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57885088,39.49473315,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57890096,39.49480315,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57886989000001,39.4947841,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.5789406,39.49462592,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57897468,39.4946344,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57899195,39.49469634,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57913787,39.49454518,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57914537,39.4945262,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57902969,39.49457492,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57901048,39.49450902,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57904505,39.49453048,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57902707,39.49447895,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57918619,39.49445585,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57907618,39.49450426,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57911763,39.49437668,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57911077,39.49434342,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.5792651,39.49431889,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57911659,39.49427192,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57917299,39.49438381,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57925767,39.49425552,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57921682,39.49427561,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57905362,39.49409331,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57919145,39.49411956,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.5791394,39.49406702,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57908053,39.49405708,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57917686,39.49392096,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57901183,39.49386795,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57900559,39.49372627,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57896888,39.49367944,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57900041,39.49359167,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57924682,39.49367823,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57893854,39.49359245,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57925272,39.49354407,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57962744,39.49385213,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57973643,39.49379541,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57954985,39.49369084,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57962653,39.49358519,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57966842,39.49349447,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57958477,39.49349407,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57966092,39.49345384,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.5796877,39.4934041,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57955396,39.49342059,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57952956,39.49336315,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57960956,39.49334755,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57946657,39.49341952,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57955559,39.49351909,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.5795376,39.49339326,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.5796587,39.49342717,LFC
Trailer Park,2024-10-16T00:00:00Z,-121.57953958,39.49393202,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57882582,39.49726545,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57892954,39.49720008,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57891665,39.49717869,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57890587,39.49716647,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57887574,39.49718821,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57882736,39.49720885,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57892455,39.49712748,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57890244,39.49712898,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57890768,39.49709601,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57896605,39.49705191,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57894279,39.49707285,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57868594,39.49725666,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5787961,39.49721113,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57882893,39.49718764,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57886908,39.49716012,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57893316,39.49704089,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57887925,39.4970532,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57892949,39.49709038,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57880266,39.49724423,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57876817,39.4972559,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57913305,39.49698141,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57928769,39.49695705,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57933472,39.49696559,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57928733,39.49699361,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57945804,39.49702135,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57950856,39.4970261,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57961428,39.49703063,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57939051,39.4969359,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57938297,39.4969134,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57963891,39.49698022,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57956188,39.49694979,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57959514,39.49692395,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57949785,39.49693544,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57921546,39.49689719,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57929945,39.49688436,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57935037,39.49686994,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.579352,39.49682721,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57955943,39.49690199,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5794714,39.49685137,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57946195,39.49682914,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57965994,39.49674525,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5795528,39.49669142,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57969161,39.49685438,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57967487,39.49694632,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5795844,39.49674571,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57957014,39.49680359,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57967798,39.49658928,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57961724,39.49671017,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57968948,39.49646225,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57987204,39.49640459,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57969795,39.49639693,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57955515,39.49645877,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57959145,39.49639932,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57964785,39.49634564,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57961148,39.49632123,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57964202,39.49642758,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57945549,39.49656352,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57962603,39.49569387,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57982069,39.49562576,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57977753,39.49561325,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5796595,39.49559799,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57961969,39.49562561,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57960192,39.49556365,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5796778,39.4954586,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57979487,39.4954628,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57981203,39.49552521,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57984465,39.49541272,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57978835,39.49540328,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57972157,39.49541168,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57962828,39.49543726,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57990697,39.49530198,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57973175,39.49535006,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57970027,39.49534784,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57997385,39.49517149,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57995371,39.49510904,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57985504,39.49510691,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57991243,39.49520898,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57986372,39.4952646,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57977357,39.49531141,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57972877,39.49517494,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5799881,39.49505555,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57996108,39.49501007,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57990321,39.49513607,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.58003753,39.49499396,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.58010284,39.49496987,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57990427,39.49482093,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57988854,39.49477558,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57994247,39.49487254,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57984814,39.49486125,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57989526,39.49497149,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57995833,39.49476538,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5798654,39.49462694,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57991124,39.49468279,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5800605,39.49471226,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57985327,39.49440471,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5797396,39.49437983,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57974523,39.49427853,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57982115,39.49417118,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57987207,39.49447452,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57971012,39.49389983,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57979049,39.49401231,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57984876,39.49396234,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57968717,39.49414172,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57973656,39.49410841,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57966462,39.49382693,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57969355,39.49374988,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57971222,39.4937091,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5796385,39.4937082,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57958606,39.49362555,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57949412,39.49364332,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57965664,39.49363471,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57969567,39.49364578,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57971024,39.4935727,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5796341,39.49354412,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57948145,39.49356483,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57958845,39.4935666,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5796272,39.49347447,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57951253,39.49349841,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57971439,39.49348521,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57944812,39.49353678,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57977334,39.49359835,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57951487,39.49347125,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57965635,39.49335687,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57960969,39.49342864,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57908442,39.49381708,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57898267,39.49381998,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57901457,39.49380148,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57907076,39.49390399,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5792998,39.49389942,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57926649,39.49392896,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57914219,39.49381272,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57913388,39.49401673,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57909858,39.49408541,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57917573,39.4941808,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57912938,39.49417932,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5792545,39.4944596,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57921822,39.49451813,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57920577,39.49457465,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5791132,39.49450671,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57911865,39.49458925,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57912784,39.49463452,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57902993,39.49468262,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5785579,39.49505466,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57881141,39.49504624,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57864433,39.49489906,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57982193,39.49711338,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57985163,39.49716918,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57988905,39.4972003,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57991373,39.49724071,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57997124,39.49723876,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.5799709,39.49714351,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57992887,39.49707665,LFC
Trailer Park,2024-10-30T00:00:00Z,-121.57991695,39.49698892,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57887204,39.49714541,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57889838,39.49708528,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57926177,39.49694052,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57924872,39.49692513,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57927648,39.49688516,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57940204,39.49674271,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57940719,39.49667222,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57961931,39.49647683,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57960403,39.49553859,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57978092,39.49543061,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57961228,39.49536159,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57995684,39.4946394,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57992317,39.49460444,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57979729,39.49448915,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57968052,39.49438262,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57970511,39.49422454,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57961069,39.49361361,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57954301,39.49365166,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57961553,39.49351288,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57943506,39.49347756,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57925712,39.49362982,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57925162,39.49357861,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57904927,39.49446262,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57888562,39.49473108,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57861953,39.49494872,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57843162,39.49505553,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57840158,39.49501683,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57969978,39.49352759,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57968532,39.4934619,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57955881,39.49346899,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57962436,39.49339852,LFC
Trailer Park,2024-11-14T00:00:00Z,-121.57951937,39.49353474,LFC
Upper Auditorium,2024-09-09T00:00:00Z,-121.55742594,39.515791,LFC
Upper Auditorium,2024-09-09T00:00:00Z,-121.55758234,39.51571501,LFC
Upper Auditorium,2024-09-09T00:00:00Z,-121.55764225,39.5158435,LFC
Upper Auditorium,2024-09-09T00:00:00Z,-121.55767668,39.51579793,LFC
Upper Auditorium,2024-09-09T00:00:00Z,-121.55768442,39.51582881,LFC
Upper Auditorium,2024-09-09T00:00:00Z,-121.55733132,39.51591123,LFC
Upper Auditorium,2024-09-09T00:00:00Z,-121.55736838,39.51590645,LFC
Upper Auditorium,2024-09-09T00:00:00Z,-121.55757516,39.51583529,LFC
Upper Auditorium,2024-09-09T00:00:00Z,-121.55673612,39.51584963,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55730868,39.51584803,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55732452,39.51580603,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55732464,39.51579494,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55730496,39.51577355,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.5573095,39.51574366,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55733438,39.51571017,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55741186,39.51577919,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55743654,39.51576774,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55743012,39.51586774,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55751003,39.51589331,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55758695,39.51588434,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55754012,39.51578937,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55746952,39.51574089,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55748763,39.5157265,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55751187,39.51571295,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55758398,39.51568984,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55762884,39.5157372,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55762378,39.5158136,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55744178,39.51588284,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55755856,39.51576911,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.557737,39.51567477,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55724652,39.5156836,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55787228,39.51573794,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55676583,39.51583891,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55670949,39.51584942,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55669404,39.51583801,LFC
Upper Auditorium,2024-09-18T00:00:00Z,-121.55675412,39.51582147,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55761405,39.51564448,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55766495,39.51572612,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55767996,39.51574324,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55766018999999,39.51569906,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55741957,39.51581874,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.5575196,39.51581082,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55748635,39.51584703,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55707033,39.51593249,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55690353,39.51579723,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55679586,39.51586043,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55691101,39.51589298,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55688355,39.51593475,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55675718,39.51591404,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55786545,39.5157753,LFC
Upper Auditorium,2024-09-23T00:00:00Z,-121.55778936,39.51579678,LFC
Upper Auditorium,2024-09-30T00:00:00Z,-121.5568208,39.51582117,LFC
Upper Auditorium,2024-09-30T00:00:00Z,-121.55707142,39.5159189,LFC
Upper Auditorium,2024-09-30T00:00:00Z,-121.55730263,39.51589424,LFC
Upper Auditorium,2024-09-30T00:00:00Z,-121.55728872,39.51587209,LFC
Upper Auditorium,2024-09-30T00:00:00Z,-121.55734085,39.51585663,LFC
Upper Auditorium,2024-09-30T00:00:00Z,-121.55734299,39.51582648,LFC
Upper Auditorium,2024-09-30T00:00:00Z,-121.55754553,39.51557883,LFC
Upper Auditorium,2024-09-30T00:00:00Z,-121.55777193,39.51573221,LFC
Upper Auditorium,2024-09-30T00:00:00Z,-121.5566324,39.51587859,LFC
Upper Auditorium,2024-09-30T00:00:00Z,-121.55675277,39.51587364,LFC
Upper Auditorium,2024-10-07T00:00:00Z,-121.55747341,39.51582957,LFC
Upper Auditorium,2024-10-07T00:00:00Z,-121.55752674,39.51586567,LFC
Upper Auditorium,2024-10-07T00:00:00Z,-121.55761866,39.51579182,LFC
Upper Auditorium,2024-10-07T00:00:00Z,-121.55767225,39.51577931,LFC
Upper Auditorium,2024-10-07T00:00:00Z,-121.55772631,39.5158535,LFC
Upper Auditorium,2024-10-07T00:00:00Z,-121.55775555,39.51570125,LFC
Upper Auditorium,2024-10-07T00:00:00Z,-121.55766345,39.51556448,LFC
Upper Auditorium,2024-10-15T00:00:00Z,-121.55710828,39.51590338,LFC
Upper Auditorium,2024-10-15T00:00:00Z,-121.55736021,39.51586575,LFC
Upper Auditorium,2024-10-15T00:00:00Z,-121.55770843,39.515815,LFC
Upper Auditorium,2024-10-15T00:00:00Z,-121.5577675,39.51559331,LFC
Upper Auditorium,2024-10-15T00:00:00Z,-121.55774886,39.51555661,LFC
Upper Auditorium,2024-10-15T00:00:00Z,-121.55785235,39.51559794,LFC
Upper Auditorium,2024-10-15T00:00:00Z,-121.55788729,39.51569421,LFC
Upper Auditorium,2024-10-21T00:00:00Z,-121.55669126,39.51593182,LFC
