date,sample_shape
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1999-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-10-14,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1998-09-24,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-07-06,box seine technique
1999-06-14,box seine technique
1999-06-14,box seine technique
1999-06-14,box seine technique
1999-06-14,box seine technique
1999-06-14,box seine technique
1999-06-14,box seine technique
1999-06-14,box seine technique
1999-06-14,box seine technique
1999-06-14,box seine technique
1999-06-14,box seine technique
